province_id,school_text,label_school_id
12,ЕБ-ын 8 дугаар сургууль,12
3,Номгон,3
3,Соого Сейкео,3
26,109-р сургууль,26
17,Зуунмод-4,17
17,Зуунмод-5,17
29,Олонлог,29
29,15-р сургууль,29
9,1-р сургууль,9
9,8-р сургууль,9
25,Төгсдэлгэрэх,25
25,Төгсдэлгэрэх,25
25,Төгсдэлгэрэх,25
7,4 дүгээр сургууль,7
8,Сайншанд II,8
8,Сайншанд II,8
20,Тосонцэнгэл,20
16,Цагааннуур сумын ЕБС,16
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
11,Завхан 3-р сургууль,11
11,Баянтэс,11
30,72 дугаар сургууль,30
30,Олонлог Эгзэ,30
27,9-р сургууль,27
27,Ирээдүй сургууль,27
24,93-р сургууль,24
24,Шинэ эрин,24
24,Шинэ -Эрин,24
24,Эхлэл,24
25,21-р сургууль,25
25,33,25
25,53-р сургууль,25
25,92-р сургууль,25
25,92-р сургууль,25
25,Шинэ Монгол,25
28,Монгол Оросын хамтарсан сургууль,28
28,Үй цай сургууль,28
28,Олула томё сургууль,28
29,163-р сургууль,29
29,130-р сургууль,29
18,2-р сургууль,18
18,Зүүнхангай ЕБС,18
3,Жаргалант ЕБС,3
15,3-р сургууль,15
15,Түвшинширээ,15
15,Түвшинширээ сумын ЕБС,15
24,Эрдмийн хишиг,24
17,Сүмбэр,17
4,Хангал сумын Хялганат тосгоны ЕБС,4
21,Хэрлэн 1,21
13,Ерөнхий боловсролын Мэргэд сургууль,13
13,Баруунбаян-Улаан сумын ЕБ-ын сургууль,13
29,15-р сургууль,29
2,1-р сургууль,2
28,Дойче шуле,28
28,Дойче шуле,28
7,Оюуны-Ирээдүй сургууль,7
7,Оюуны-Ирээдүй сургууль,7
7,Оюуны-Ирээдүй сургууль,7
7,2 дугаар сургууль,7
7,1-р сургууль,7
1,1 дугаар сургууль,1
8,Сайншанд Y,8
8,Сайншанд YI,8
8,Зүүнбаян,8
8,Зүүнбаян,8
8,Иххэт,8
16,Баянгол сумын ЕБС,16
24,Эрдмийн Өргөө,24
11,Тосонцэнгэл 2-р сургууль,11
11,Тосонцэнгэл 2-р сургууль,11
11,Тосонцэнгэл 2-р сургууль,11
30,39,30
30,72 дугаар сургууль,30
30,72 дугаар сургууль,30
30,Олонлог Эгзэ,30
22,Гүн галуутай,22
22,Сод,22
27,107-р сургууль,27
27,Ирээдүй,27
24,Оюуны Ундраа,24
25,14-р сургууль,25
25,84-р сургууль,25
25,111-р сургууль,25
28,3 дугаар сургууль,28
28,16-р сургууль,28
28,Нэст Эдүкэйшн,28
29,130-р сургууль,29
29,18-р сургууль,29
29,114,29
29,Шинэ Монгол Харүмафүжи,29
29,118-р сургууль,29
5,Хөхморьт,5
12,17дугаар,12
18,2-р сургууль,18
3,Соого Сейкео,3
15,1 дүгээр сургууль,15
15,Түвшинширээ сумын ЕБС,15
10,Эрдэнэдалай,10
10,Эрдмийн далай сургууль,10
29,Олонлог төв сургууль,29
29,15-р сургууль,29
29,Күнз,29
29,Канад сургууль,29
1,Хотонт,1
8,Сайншанд II,8
8,Сайншанд II,8
8,Замын-Үүд I,8
20,Рашаант,20
19,ХОВД ПРОГРЕСС,19
19,Мянгад сумын сургууль,19
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
11,Баянтэс,11
30,24 дүгээр сургууль,30
30,50 дугаар сургууль,30
22,Оюуны-Эрин,22
27,76-р сургууль,27
27,76-р сургууль,27
27,106-р сургууль,27
27,107-р сургууль,27
27,154-р сургууль,27
24,47-р сургууль,24
24,93-р сургууль,24
24,93-р сургууль,24
24,141-р сургууль,24
25,14,25
25,33-р сургууль,25
25,87-р сургууль,25
25,133-р сургууль,25
25,Амжилт кибер сургууль,25
28,31,28
28,45 дугаар сургууль,28
28,Шинэ Үе,28
28,Олула томё сургууль,28
28,Олула томё сургууль,28
29,114,29
29,115-р сургууль,29
29,118-р сургууль,29
12,ЕБ-ын 13 дугаар сургууль,12
18,2-р сургууль,18
18,2-р сургууль,18
18,Тэс сумын ЕБС,18
3,Номгон,3
26,Голомт,26
4,Хангал сумын Хялганат тосгоны ЕБС,4
2,2-р сургууль,2
10,Хүмүүнлэг ЕБС,10
9,8-р сургууль,9
7,15 дугаар сургууль,7
1,3-р сургууль,1
1,Тариат  ЕБС,1
1,Хашаат,1
1,Эрдэнэмандал,1
8,Сайншанд II,8
8,Сайншанд II,8
8,Сайншанд YI,8
8,Замын-Үүд I,8
20,Алаг-Эрдэнэ,20
20,Эрдэнэбулган,20
16,Сүхбаатар сумын ЕБ-ын 6-р сургууль,16
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
30,Олонлог эгзэ,30
30,Олонлог Эгзэ,30
27,Хөгжил сургууль,27
24,13-р сургууль,24
24,93-р сургууль,24
24,Оюуны Ундраа,24
25,14,25
25,21-р сургууль,25
25,48-р сургууль,25
25,79-р сургууль,25
25,97-р сургууль,25
28,МУБИС харьяа сургууль,28
28,Монгол Оросын хамтарсан сургууль,28
28,Өсвөрийн Зохион Бүтээгчдийн Ахлах Сургууль,28
28,Олула томё сургууль,28
29,114,29
29,Орчлон олон улсын сургууль,29
12,4-р сургууль,12
12,4-р сургууль,12
12,ЕБ-ын Уран-Эгшиг сургууль,12
3,Номгон,3
15,1 дүгээр сургууль,15
17,Баянцагаан,17
17,Хүмүүн,17
4,Дашинчилэн сумын ЕБС,4
21,Хэрлэн 1,21
21,Дэлгэрхаан,21
13,Арвайхээр сумын ЕБ-ын 2-р сургууль,13
9,Баян-Уул ЕБС,9
25,Төгсдэлгэрэх,25
29,Канад сургууль,29
7,16,7
7,Оюуны-Ирээдүй сургууль,7
7,4 дүгээр сургууль,7
7,18,7
1,Тариат  ЕБС,1
8,Зүүнбаян,8
20,Алаг-Эрдэнэ,20
20,Төмөрбулаг,20
16,Баруунбүрэн сумын ЕБС,16
16,Мандал сумын ЕБ-ын 4-р сургууль,16
24,Эрдмийн Өргөө,24
30,50 дугаар сургууль,30
27,76-р сургууль,27
27,106-р сургууль,27
27,Хөгжил цогцолбор,27
24,38-р сургууль,24
24,Шинэ эрин,24
25,79-р сургууль,25
25,84-р сургууль,25
25,148-р сургууль,25
28,Монгол Оросын хамтарсан сургууль,28
28,Монгол Оросын хамтарсан сургууль,28
28,Өсвөрийн Зохион Бүтээгчдийн Ахлах Сургууль,28
28,Шинэ-Үе сургууль,28
28,Олула томё сургууль,28
28,Олула томё сургууль,28
29,Гурван Тамир сургууль,29
29,Гурван Тамир сургууль,29
29,163-р сургууль,29
29,34 дүгээр сургууль,29
29,Орчлон,29
5,Алтай,5
3,Номгон,3
17,Баянцагаан,17
17,Сүмбэр,17
4,Хангал сумын Хялганат тосгоны ЕБС,4
10,Хүмүүнлэг ЕБС,10
10,Хүмүүнлэг ЕБС,10
21,Бэрх ОУС,21
13,Уянга сумын ЕБ-ын 2-р сургууль,13
25,Төгсдэлгэрэх,25
7,19 дүгээр сургууль,7
7,4 дүгээр сургууль,7
7,2 дугаар сургууль,7
8,Замын-Үүд 3,8
20,Жаргалант,20
24,Эрдмийн Өргөө,24
11,Завхан 3-р сургууль,11
11,Баянтэс,11
11,Цагаанчулуут ЕБС,11
22,Боловсрол,22
27,9-р сургууль,27
27,9-р сургууль,27
27,107-р сургууль,27
27,107-р сургууль,27
27,154-р сургууль,27
24,19-р сургууль,24
24,73-р сургууль,24
24,93-р сургууль,24
24,93-р сургууль,24
24,141-р сургууль,24
25,92-р сургууль,25
25,148-р сургууль,25
25,Амгалан цогцолбор,25
25,Олонлог Академи,25
25,Амжилт кибер сургууль,25
28,6 дугаар сургууль,28
28,Спортын төв сургууль,28
28,МУБИС харьяа сургууль,28
28,ШУТИС-ийн сургууль,28
28,Шинэ зууны удирдагч сургууль,28
28,Олула томё сургууль,28
18,Эрдмийн эхлэл,18
15,Түвшинширээ ЕБС,15
24,Эрдмийн хишиг,24
4,Могод сумын ЕБС,4
2,2-р сургууль,2
4,Могод сумын ЕБС,4
10,Эрдэнэдалай,10
10,Дэлгэрцогт ЕБС,10
21,Батноров,21
21,Бэрх ОУС,21
9,5-р сургууль,9
2,1-р сургууль,2
8,Сайншанд II,8
8,Сайншанд YI,8
20,Тосонцэнгэл сум ЕБС,20
20,Түнэл,20
19,Цэцэг сумын сургууль,19
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
11,Баянтэс,11
11,Отгон ЕБС,11
30,50 дугаар сургууль,30
30,72 дугаар сургууль,30
22,Оюуны-Эрин,22
27,9-р сургууль,27
24,20-р сургууль,24
24,73-р сургууль,24
24,141-р сургууль,24
24,Мандах лицей ахлах сургууль,24
24,Эхлэл,24
24,Эхлэл,24
25,48-р сургууль,25
25,48-р сургууль,25
25,92-р сургууль,25
25,102-р сургууль,25
25,133-р сургууль,25
28,31-р сургууль,28
28,МУБИС харьяа сургууль,28
28,МУБИС харьяа сургууль,28
28,Монгол Оросын хамтарсан сургууль,28
28,Монгол Оросын хамтарсан сургууль,28
28,Олула томё сургууль,28
29,Гурван Тамир сургууль,29
29,114,29
29,Шинэ Монгол Харүмафүжи сургууль,29
29,32,29
29,75 сургууль,29
6,"Сүмбэр, 2-р сургууль",6
26,103,26
15,1 дүгээр сургууль,15
15,Түмэнцогт Ебс,15
2,Өлгий -6,2
21,Хэрлэн 1,21
21,Хэрлэн 1,21
21,Хэрлэн 1,21
21,Хан Хэнтий,21
29,15-р сургууль,29
25,Төгсдэлгэрэх,25
28,Дойче шуле,28
1,Эрдэнэмандал,1
8,Сайншанд III,8
20,Сод-Эрдэм,20
20,Сод-Эрдэм,20
19,ХОВД ПРОГРЕСС,19
19,Манхан сумын сургууль,19
19,Мөнххайрхан сумын сургууль,19
24,Эрдмийн Өргөө,24
30,Олонлог эгзэ,30
27,154-р сургууль,27
27,Хөгжил сургууль,27
27,168-р сургууль,27
24,93-р сургууль,24
24,Оюуны Ундраа,24
24,Оюуны Ундраа,24
24,Оюуны Ундраа,24
24,Шинэ-Эхлэл,24
25,87-р сургууль,25
25,97-р сургууль,25
25,111-р сургууль,25
25,68-р сургууль,25
28,6 дугаар сургууль,28
28,11,28
28,МУБИС харьяа сургууль,28
28,ШУТИС-ийн сургууль,28
28,Шинэ Үе,28
28,Олула томё сургууль,28
28,Олула томё сургууль,28
28,Олула томё сургууль,28
29,Шинэ Монгол Харүмафүжи сургууль,29
29,115-р сургууль,29
29,118-р сургууль,29
5,Бугат,5
5,Бугат,5
12,ЕБ-ын Уран-Эгшиг сургууль,12
26,Голомт,26
15,3 дүгээр сургууль,15
15,Эрдэнэцагаан сумын ЕБС,15
21,Хэрлэн 5,21
21,Батноров,21
21,Дадал,21
13,Уянга сумын ЕБ-ын 2-р сургууль,13
9,1-р сургууль,9
9,8-р сургууль,9
25,Төгсдэлгэрэх,25
7,2 дугаар сургууль,7
8,Сайншанд YI,8
20,Баянзүрх,20
19,Цаст-Алтай,19
14,Цогтцэций сумын Ерөнхий боловсролын 2-р сургууль,14
24,Эрдмийн Өргөө,24
11,Тосонцэнгэл 2-р сургууль,11
30,23,30
27,9-р сургууль,27
27,107-р сургууль,27
27,107-р сургууль,27
24,13р сургууль,24
24,51-р сургууль,24
24,141-р сургууль,24
24,Оюуны Ундраа,24
24,Эрхэт-Эрдэт,24
25,79-р сургууль,25
25,92-р сургууль,25
25,Шинэ Монгол,25
25,Амжилт кибер сургууль,25
28,Монгол Оросын хамтарсан сургууль,28
28,Олула томё сургууль,28
29,Гурван Тамир сургууль,29
29,34 дүгээр сургууль,29
29,Шинэ Монгол Харүмафүжи,29
29,32,29
12,4-р сургууль,12
18,2-р сургууль,18
18,6-р сургууль,18
18,Тэс сумын ЕБС,18
3,Номгон,3
26,109-р сургууль,26
15,1 дүгээр сургууль,15
2,Бастама,2
2,Өлгий -6,2
2,Өлгий-5,2
10,Хүмүүнлэг ЕБС,10
21,Хэрлэн 1,21
21,Батноров,21
21,Өмнөдэлгэр,21
9,12-р сургууль,9
7,Оюуны-Ирээдүй сургууль,7
7,Оюуны-Ирээдүй сургууль,7
1,Ихтамир ЕБС,1
1,Тариат  ЕБС,1
8,Зүүнбаян,8
20,Эрдэнэбулган,20
19,ХОВД ПРОГРЕСС,19
14,ДЗ сумын 2 дугаар сургууль,14
24,Эрдмийн Өргөө,24
24,Эрдмийн Өргөө,24
11,Чандмань-Эрдэнэ сургууль,11
30,50 дугаар сургууль,30
30,72 дугаар сургууль,30
30,olonlog.exe,30
27,9-р сургууль,27
27,76-р сургууль,27
27,107-р сургууль,27
24,93-р сургууль,24
24,Эрдмийн Ундраа /54/,24
